ID,COURSEOVERGROUND,EVENTCERTAINTY,LATITUDE,LONGITUDE,POSITIONINTERPOLATED,SPEEDOVERGROUND,VESSEL_ID,Timestamp
19960,215.0,1,54.37666,10.180833333333334,False,8.899999618530273,289,1398322702.004
19961,216.0,1,54.37566666666667,10.179665,False,8.699999809265138,289,1398322732.062
19962,215.0,1,54.37466666666667,10.178498333333332,False,8.399999618530272,644,1398322762.028
19963,215.0,1,54.37366666666666,10.177331666666667,False,8.300000190734862,644,1398322792.086
19964,214.0,2,54.37282666666667,10.176165,False,8.100000381469728,644,1398322822.018
19965,214.0,1,54.3725,10.175833333333333,False,8.0,644,1398322833.888
19966,213.0,2,54.37132999999999,10.174498333333334,False,7.699999809265138,644,1398322872.698
19967,213.0,2,54.37099666666666,10.174165,False,7.5999999046325675,644,1398322883.446
19968,211.0,1,54.36932666666666,10.172331666666668,False,7.0,644,1398322943.468
19969,213.0,1,54.36749666666666,10.170331666666668,False,6.199999809265138,644,1398323013.892
19970,225.0,2,54.36633333333334,10.168833333333334,False,5.599999904632568,644,1398323066.188
19971,233.0,1,54.36599,10.167831666666666,False,5.400000095367432,644,1398323092.736
19972,239.0,1,54.36550333333333,10.166666666666666,False,5.0,644,1398323132.534
19973,248.0,2,54.36516,10.165165,False,4.599999904632568,644,1398323173.4
19974,259.0,2,54.36482666666666,10.1635,False,4.300000190734863,644,1398323223.098
19975,354.0,3,55.67788833333334,12.690266666666668,False,11.0,644,1398323285.19
19976,98.6999969482422,2,54.37337333333333,11.001565,False,5.5,644,1398323288.898
19977,179.89999389648438,2,55.08463833333334,8.580933333333332,False,4.0,644,1398323301.294
19978,141.1999969482422,3,56.978815,8.92216,False,6.300000190734862,644,1398323306.31
19979,141.1999969482422,3,56.978815,8.92216,False,6.300000190734862,646,1398323306.31
19980,141.1999969482422,3,56.978815,8.92216,False,6.300000190734862,646,1398323306.31
19981,95.8000030517578,2,54.37327833333333,11.003083333333333,False,5.5,652,1398323324.032
19982,158.89999389648438,3,56.97815500000001,8.922601666666667,False,6.5999999046325675,652,1398323329.296
19983,158.89999389648438,3,56.97815500000001,8.922601666666667,False,6.5999999046325675,643,1398323329.296
19984,158.89999389648438,3,56.97815500000001,8.922601666666667,False,6.5999999046325675,643,1398323329.296
19985,269.0,3,54.36467333333334,10.159831666666664,False,4.099999904632568,643,1398323332.752
19986,269.0,3,54.36467333333334,10.159831666666664,False,4.099999904632568,643,1398323332.752
19987,354.0,3,55.68040833333334,12.689791666666668,False,11.0,643,1398323334.716
19988,354.0,3,55.68192,12.689488333333333,False,11.0,643,1398323364.244
19989,174.0,3,56.97649166666667,8.923036666666668,False,6.9000000953674325,643,1398323382.154
19990,174.0,3,56.97649166666667,8.923036666666668,False,6.9000000953674325,643,1398323382.154
19991,174.0,3,56.97649166666667,8.923036666666668,False,6.9000000953674325,643,1398323382.154
19992,354.0,3,55.68323,12.689228333333334,False,11.0,643,1398323391.342
19993,270.0,3,54.36467333333334,10.157831666666667,False,4.099999904632568,643,1398323393.554
19994,270.0,3,54.36467333333334,10.157831666666667,False,4.099999904632568,643,1398323393.554
19995,293.70001220703125,3,54.56359666666666,11.580858333333332,False,10.0,643,1398323355.398
19996,38.70000076293945,3,54.56408333333333,11.580185,False,0.5,643,1398323415.39
19997,357.0,3,55.685445,12.689091666666664,False,10.899999618530273,643,1398323435.418
19998,89.0,3,54.373075,11.008178333333333,False,5.5,643,1398323440.936
19999,113.3000030517578,2,54.37349666666667,10.984625,False,4.099999904632568,643,1398322880.886
20000,94.3000030517578,1,54.37323166666667,10.986756666666668,False,5.400000095367432,643,1398322934.184
20001,81.5,2,54.37325833333333,10.987338333333335,False,5.400000095367432,643,1398322948.168
20002,68.30000305175781,2,54.37348166666666,10.988416666666666,False,5.5,643,1398322974.74
20003,64.80000305175781,3,54.37407333333333,10.990173333333333,False,5.300000190734863,643,1398323021.244
20004,92.5,3,54.37420333333333,10.991841666666666,False,5.400000095367432,643,1398323060.934
20005,100.9000015258789,3,54.37407166666666,10.993915,False,5.400000095367432,643,1398323110.918
20006,95.6999969482422,3,54.37401333333333,10.995505,False,5.400000095367432,643,1398323147.08
20007,102.5999984741211,2,54.37378,10.997243333333332,False,5.5,643,1398323188.164
20008,100.4000015258789,2,54.373575,10.999363333333333,False,5.599999904632568,643,1398323237.504
20009,98.6999969482422,2,54.37337333333333,11.001565,False,5.5,643,1398323288.898
20010,95.8000030517578,2,54.37327833333333,11.003083333333333,False,5.5,643,1398323324.032
20011,95.0,1,54.37320833333333,11.004164999999999,False,5.400000095367432,643,1398323348.89
20012,92.5999984741211,2,54.37319333333333,11.004678333333334,False,5.400000095367432,643,1398323360.754
20013,95.5,2,54.37312333333333,11.006748333333332,False,5.5,643,1398323408.654
20014,272.0,3,54.36482666666666,10.156333333333333,False,3.900000095367432,643,1398323443.67
20015,272.0,3,54.36482666666666,10.156333333333333,False,3.900000095367432,643,1398323443.67
20016,108.8000030517578,2,54.496665,10.296598333333332,False,0.8999999761581421,643,1398323451.364
20017,56.79999923706055,3,57.701661666666666,11.924481666666667,False,9.100000381469727,643,1398323350.382
20018,224.3999938964844,3,57.70278778118541,11.926830007000468,True,0.8000000119209291,643,1398323407.666
20019,357.0,3,55.68695333333334,12.688941666666668,False,10.899999618530273,643,1398323465.192
20020,97.6999969482422,2,54.37301166666667,11.009788333333335,False,5.5,643,1398323478.964
20021,337.5,3,56.03545166666667,12.632653333333336,False,9.199999809265137,643,1398323479.178
20022,293.0,1,56.02021833333333,12.664133333333332,False,9.199999809265137,643,1398322890.828
20023,286.79998779296875,1,56.02078833333334,12.661441666666667,False,8.800000190734863,643,1398322930.322
20024,299.20001220703125,1,56.02112666666667,12.660105,False,9.0,643,1398322950.85
20025,286.29998779296875,1,56.02150666666667,12.658741666666666,False,8.5,643,1398322971.344
20026,279.5,1,56.02152333333333,12.656044999999999,False,8.600000381469728,643,1398323010.65
20027,286.29998779296875,1,56.021705000000004,12.654565,False,8.899999618530273,643,1398323031.366
20028,307.20001220703125,1,56.02206666666667,12.653325,False,8.899999618530273,643,1398323050.334
20029,317.0,1,56.02298333333333,12.650848333333332,False,9.0,643,1398323091.358
20030,316.20001220703125,1,56.02352333333333,12.649923333333335,False,9.0,643,1398323109.516
20031,308.0,1,56.024695,12.647686666666667,False,8.899999618530273,643,1398323151.35
20032,310.5,1,56.02570166666667,12.645446666666668,False,8.899999618530273,643,1398323190.846
20033,316.70001220703125,1,56.02659000000001,12.643865,False,9.0,650,1398323220.372
20034,318.8999938964844,1,56.02752833333333,12.642358333333336,False,9.100000381469727,650,1398323250.836
20035,321.70001220703125,1,56.02851,12.640913333333335,False,9.199999809265137,650,1398323280.364
20036,314.79998779296875,1,56.02983666666667,12.639033333333336,False,8.899999618530273,650,1398323320.386
20037,320.70001220703125,1,56.03090333333334,12.636906666666668,False,9.100000381469727,650,1398323359.196
20038,329.79998779296875,1,56.03198833333333,12.635586666666667,False,9.199999809265137,650,1398323390.752
20039,328.0,2,56.03356333333333,12.634178333333333,False,9.199999809265137,650,1398323431.212
20040,336.5,2,56.03428833333333,12.633498333333335,False,9.399999618530273,650,1398323450.742
20041,31.0,3,55.46008950687026,8.438089404232429,True,6.5999999046325675,650,1398323482.638
20042,37.0,0,55.45038166666666,8.408610000000001,False,0.10000000149011612,650,1398322888.022
20043,40.0,0,55.45039499999999,8.408635,False,0.4000000059604645,650,1398322908.27
20044,40.0,0,55.45058333333333,8.408935000000001,False,3.5,650,1398322928.048
20045,37.0,0,55.45080833333334,8.409235,False,5.099999904632568,650,1398322939.792
20046,35.0,0,55.45107,8.409564999999999,False,6.300000190734862,650,1398322951.94
20047,36.0,0,55.45144666666667,8.410055,False,7.199999809265138,650,1398322964.022
20048,37.0,0,55.45181666666666,8.410543333333333,False,7.800000190734862,650,1398322978.228
20049,37.0,0,55.452385,8.411305,False,8.300000190734862,650,1398322996.448
20050,35.0,0,55.45272333333333,8.411733333333334,False,8.300000190734862,650,1398323008.162
20051,33.0,0,55.45326666666666,8.412343333333332,False,8.300000190734862,650,1398323025.668
20052,30.0,0,55.45369833333334,8.412771666666666,False,8.300000190734862,650,1398323038.656
20053,29.0,0,55.45414833333334,8.4132,False,8.399999618530272,650,1398323051.396
20054,39.0,0,55.454555000000006,8.413751666666666,False,8.300000190734862,650,1398323064.696
20055,49.0,0,55.45490833333334,8.414456666666666,False,8.300000190734862,650,1398323077.528
20056,52.0,0,55.45521666666666,8.415173333333334,False,8.5,650,1398323090.454
20057,54.0,0,55.455450000000006,8.415731666666666,False,8.399999618530272,650,1398323101.294
20058,55.0,0,55.455740000000006,8.41647,False,8.399999618530272,650,1398323114.314
20059,57.0,0,55.45596333333334,8.417110000000001,False,8.399999618530272,650,1398323124.062
20060,62.0,0,55.456185,8.417871666666667,False,8.199999809265138,650,1398323137.518
20061,62.0,0,55.45640666666666,8.418611666666667,False,8.0,650,1398323150.882
20062,60.0,0,55.45664166666666,8.419341666666666,False,8.0,650,1398323164.712
20063,60.0,0,55.45681999999999,8.41991,False,8.0,650,1398323174.742
20064,67.0,0,55.45703,8.42073,False,7.699999809265138,650,1398323188.166
20065,72.0,0,55.45716166666667,8.421515000000001,False,7.800000190734862,650,1398323201.84
20066,74.0,0,55.45726166666667,8.422211666666666,False,8.100000381469728,650,1398323211.37
20067,72.0,0,55.45740833333333,8.423010000000001,False,8.699999809265138,650,1398323224.796
20068,69.0,0,55.45763666666666,8.424006666666667,False,9.100000381469727,650,1398323237.128
20069,75.0,0,55.457744999999996,8.424733333333332,False,9.0,650,1398323248.594
20070,84.0,0,55.45779166666667,8.425598333333333,False,8.800000190734863,650,1398323260.928
20071,89.0,0,55.45778833333333,8.426366666666668,False,8.699999809265138,650,1398323270.924
20072,88.0,0,55.45779333333334,8.42727,False,8.699999809265138,650,1398323283.944
20073,87.0,0,55.45781666666666,8.427968333333332,False,8.600000381469728,650,1398323294.162
20074,87.0,0,55.45784499999999,8.428935000000001,False,8.5,650,1398323308.584
20075,88.0,0,55.45785666666666,8.429818333333333,False,8.399999618530272,650,1398323320.138
20076,90.0,0,55.45784499999999,8.430941666666666,False,8.100000381469728,650,1398323338.642
20077,91.0,0,55.45782166666667,8.432224999999999,False,7.9000000953674325,650,1398323357.14
20078,88.0,0,55.45782833333333,8.43286,False,7.9000000953674325,650,1398323368.574
20079,88.0,0,55.457865000000005,8.434141666666667,False,8.0,650,1398323387.572
20080,82.0,0,55.457925,8.43538,False,7.800000190734862,650,1398323407.694
20081,61.0,0,55.45814833333333,8.436065000000001,False,7.800000190734862,650,1398323420.87
20082,41.0,0,55.45852166666667,8.436626666666667,False,8.399999618530272,650,1398323433.952
20083,32.0,0,55.45886833333334,8.436985,False,8.800000190734863,650,1398323444.638
20084,26.0,0,55.45933666666666,8.437388333333333,False,8.699999809265138,650,1398323456.658
20085,24.0,0,55.45961333333333,8.437605,False,8.100000381469728,650,1398323467.686
20086,31.0,0,55.46006333333333,8.438061666666666,False,6.5999999046325675,650,1398323481.08
20087,184.6999969482422,3,55.46101666666666,8.438458333333333,True,0.0,653,1398323482.638
20088,96.1999969482422,0,55.46102666666666,8.438460000000001,False,0.10000000149011612,653,1398322898.114
20089,186.1999969482422,0,55.461025,8.438463333333333,False,0.0,653,1398322918.924
20090,186.1000061035156,0,55.46102333333333,8.438475,False,0.0,653,1398322938.39
20091,276.10000610351557,0,55.46102166666667,8.438475,False,0.20000000298023224,653,1398322957.702
20092,96.0999984741211,0,55.46102333333333,8.438476666666666,False,0.10000000149011612,653,1398322968.386
20093,276.10000610351557,0,55.461025,8.438471666666667,False,0.10000000149011612,653,1398322978.914
20094,186.0,0,55.46102333333333,8.438460000000001,False,0.0,653,1398322988.194
20095,96.0,0,55.46102833333334,8.438466666666667,False,0.10000000149011612,653,1398323007.318
20096,96.0,0,55.46103000000001,8.438460000000001,False,0.10000000149011612,653,1398323017.692
20097,96.0,0,55.46103166666667,8.438456666666665,False,0.30000001192092896,653,1398323028.376
20098,276.0,0,55.46103166666667,8.438456666666665,False,0.10000000149011612,653,1398323038.906
20099,276.0,0,55.46103166666667,8.438453333333333,False,0.20000000298023224,653,1398323048.184
20100,275.89999389648443,0,55.46103333333333,8.438453333333333,False,0.10000000149011612,653,1398323067.31
20101,95.9000015258789,0,55.46103333333333,8.43845,False,0.10000000149011612,653,1398323077.682
20102,185.8999938964844,0,55.46103333333333,8.438448333333334,False,0.0,653,1398323088.368
20103,185.8999938964844,0,55.46103333333333,8.438446666666668,False,0.0,653,1398323098.896
20104,185.8999938964844,0,55.461034999999995,8.438443333333334,False,0.0,653,1398323108.176
20105,185.8000030517578,0,55.46103666666667,8.438448333333334,False,0.0,653,1398323128.268
20106,275.70001220703125,0,55.461034999999995,8.438445,False,0.10000000149011612,653,1398323148.36
20107,275.70001220703125,0,55.461034999999995,8.438448333333334,False,0.30000001192092896,653,1398323158.92
20108,185.6999969482422,0,55.461034999999995,8.438451666666667,False,0.0,653,1398323168.168
20109,275.60000610351557,0,55.46103333333333,8.438456666666665,False,0.30000001192092896,653,1398323188.26
20110,185.6000061035156,0,55.46103000000001,8.438456666666665,False,0.0,653,1398323207.85
20111,185.3999938964844,0,55.461025,8.438464999999999,False,0.0,653,1398323237.254
20112,185.3999938964844,0,55.46102333333333,8.438463333333333,False,0.0,653,1398323248.25
20113,275.39999389648443,0,55.46101666666666,8.438461666666667,False,0.20000000298023224,653,1398323267.842
20114,275.39999389648443,0,55.46100833333333,8.438464999999999,False,0.20000000298023224,653,1398323288.18
20115,275.29998779296875,0,55.46100666666667,8.438485,False,0.10000000149011612,653,1398323308.272
20116,185.1999969482422,0,55.46101333333333,8.438481666666666,False,0.0,653,1398323327.832
20117,185.1000061035156,0,55.461015,8.438483333333334,False,0.0,653,1398323357.236
20118,185.1000061035156,0,55.46101333333333,8.43848,False,0.0,653,1398323368.262
20119,185.1000061035156,0,55.461015,8.438475,False,0.0,653,1398323378.478
20120,185.0,0,55.46101333333333,8.438471666666667,False,0.0,653,1398323397.166
20121,185.0,0,55.46101666666666,8.438463333333333,False,0.0,653,1398323417.226
20122,185.0,0,55.46101666666666,8.438466666666667,False,0.0,653,1398323428.284
20123,184.8999938964844,0,55.46101833333333,8.438466666666667,False,0.0,653,1398323438.5
20124,274.89999389648443,0,55.46101833333333,8.438463333333333,False,0.10000000149011612,653,1398323457.156
20125,184.6999969482422,0,55.46101666666666,8.438458333333333,False,0.0,653,1398323477.248
20126,357.0,3,55.68886666666666,12.6888,False,10.899999618530273,653,1398323503.724
20127,346.29998779296875,2,56.03672666666667,12.631788333333333,False,9.600000381469727,653,1398323510.734
20128,273.0,3,54.36482666666666,10.154166666666667,False,3.7000000476837163,653,1398323513.566
20129,273.0,3,54.36482666666666,10.154166666666667,False,3.7000000476837163,653,1398323513.566
20130,343.5,2,56.0372,12.631545,False,9.600000381469727,653,1398323520.824
20131,80.69999694824219,2,54.37307666666666,11.01165,False,5.5,653,1398323521.074
20132,357.0,3,55.69047333333333,12.688653333333333,False,10.899999618530273,653,1398323534.688
20133,358.0,3,55.691984999999995,12.688548333333333,False,10.899999618530273,653,1398323564.214
20134,353.0,1,55.66219333333334,12.693703333333335,False,11.199999809265137,653,1398322974.866
20135,352.0,1,55.66373166666666,12.693346666666667,False,11.199999809265137,653,1398323004.642
20136,353.0,1,55.66475666666667,12.69311,False,11.199999809265137,654,1398323025.136
20137,353.0,1,55.66577833333334,12.692895,False,11.100000381469727,654,1398323044.386
20138,352.0,1,55.66730333333333,12.69253,False,11.100000381469727,654,1398323075.41
20139,353.0,1,55.66881833333333,12.692205,False,11.0,654,1398323104.408
20140,353.0,1,55.67133666666667,12.691664999999999,False,11.0,654,1398323154.712
20141,353.0,1,55.67284833333333,12.691338333333334,False,11.0,654,1398323184.272
20142,352.0,1,55.67435666666667,12.690975,False,11.0,654,1398323214.702
20143,354.0,1,55.675869999999996,12.690665,False,11.0,654,1398323244.264
20144,354.0,1,55.67788833333334,12.690266666666668,False,11.0,654,1398323285.19
20145,354.0,1,55.68040833333334,12.689791666666668,False,11.0,654,1398323334.716
20146,354.0,1,55.68192,12.689488333333333,False,11.0,654,1398323364.244
20147,354.0,1,55.68323,12.689228333333334,False,11.0,654,1398323391.342
20148,357.0,1,55.685445,12.689091666666664,False,10.899999618530273,654,1398323435.418
20149,357.0,1,55.68695333333334,12.688941666666668,False,10.899999618530273,654,1398323465.192
20150,357.0,2,55.68886666666666,12.6888,False,10.899999618530273,654,1398323503.724
