,CenterLatitude,CenterLongitude
4841,55.50485,9.65125
4842,54.68745,8.61875
4843,55.76035,10.80975
4844,54.71665,8.66425
4845,54.71705,8.66425
4846,54.71765,8.66425
4847,54.71835,8.66425
4848,54.71875,8.66425
4849,54.71915,8.66425
4850,54.72015,8.66775
4851,54.72045,8.66775
4852,54.72085,8.66775
4853,54.72175,8.67125
4854,54.72385,8.67475
4855,54.72415,8.67475
4856,54.72535,8.67825
4857,54.72565,8.67825
4858,54.72645,8.67825
4859,54.72675,8.67825
4860,54.72705,8.67825
4861,54.72735,8.68175
4862,54.72815,8.68175
4863,54.72835,8.68175
4864,54.72955,8.68525
4865,54.33155,10.15175
4866,54.73045,8.68525
4867,54.73075,8.68525
4868,54.33265,10.15175
4869,56.03785,12.65075
4870,56.03795,12.65425
4871,56.03825,12.65425
4872,56.03845,12.65775
4873,56.03865,12.65775
4874,56.03885,12.66125
4875,56.03905,12.66125
4876,56.03915,12.66475
4877,56.03925,12.66475
4878,56.03935,12.66475
4879,56.03945,12.67175
4880,56.03935,12.67175
4881,56.03925,12.67525
4882,56.03915,12.67875
4883,56.03935,12.68225
4884,56.04255,12.68925
4885,55.75765,12.59825
4886,55.76025,12.59825
4887,57.62105,11.76875
4888,57.62175,11.76875
4889,57.62175,11.77225
4890,57.62155,11.77575
4891,57.62135,11.77925
4892,57.62045,11.78625
4893,57.61965,11.78975
4894,57.61945,11.79325
4895,57.61915,11.79325
4896,57.65575,11.74075
4897,57.61855,11.79675
4898,55.12215,7.25025
4899,57.65545,11.74075
4900,55.12265,7.24675
4901,57.65515,11.73725
4902,57.61815,11.80025
4903,57.61785,11.80025
4904,57.65475,11.73375
4905,54.25635,9.61975
4906,57.61745,11.80375
4907,57.65445,11.73375
4908,57.65415,11.73025
4909,57.61675,11.80375
4910,57.65385,11.73025
4911,57.61575,11.80725
4912,57.65355,11.72675
4913,54.25855,9.62325
4914,57.65325,11.72325
4915,57.65285,11.72325
4916,57.65255,11.71975
4917,54.26015,9.62325
4918,57.61215,11.80375
4919,57.65225,11.71975
4920,57.65205,11.71625
4921,57.61085,11.80375
4922,57.65175,11.71625
4923,57.61055,11.80375
4924,57.65155,11.71275
4925,57.65115,11.71275
4926,54.26235,9.62325
4927,57.60945,11.80025
4928,57.65065,11.70925
4929,54.26315,9.62325
4930,57.65015,11.70575
4931,54.56295,11.58675
4932,54.26395,9.62675
4933,57.64985,11.70225
4934,57.64965,11.70225
4935,55.75335,12.57375
4936,57.64935,11.69875
4937,54.56345,11.58675
4938,57.64915,11.69875
4939,54.26585,9.62675
4940,55.48305,7.82775
4941,54.26755,9.62675
4942,54.26845,9.62675
4943,55.48345,7.82775
4944,54.26925,9.63025
4945,54.71395,8.66075
4946,54.71455,8.66075
4947,54.71495,8.66075
4948,54.71525,8.66075
4949,54.71565,8.66075
4950,54.71595,8.66075
4951,54.34085,9.94175
4952,54.34985,9.99775
4953,54.34905,9.99425
4954,54.34885,9.99425
4955,54.34855,9.99425
4956,54.34835,9.99425
4957,54.34825,9.99425
4958,54.34805,9.99075
4959,54.34785,9.99075
4960,54.34765,9.99075
4961,54.34755,9.99075
4962,54.34735,9.99075
4963,54.34085,9.94525
4964,54.34085,9.94875
4965,54.34095,9.94875
4966,54.34105,9.95225
4967,54.34115,9.95225
4968,54.34125,9.95225
4969,54.34135,9.95575
4970,54.34255,9.95925
4971,54.34145,9.95575
4972,56.68375,8.24075
4973,54.34715,9.99075
4974,54.34695,9.98725
4975,54.34685,9.98725
4976,54.34665,9.98725
4977,54.34645,9.98725
4978,56.68505,8.24075
4979,54.34625,9.98725
4980,54.34615,9.98725
4981,54.34595,9.98375
4982,54.34575,9.98375
4983,54.34555,9.98375
4984,54.34545,9.98375
4985,54.34525,9.98375
4986,54.34505,9.98375
4987,54.34485,9.98025
4988,54.34475,9.98025
4989,56.68755,8.24075
4990,54.34455,9.98025
4991,54.34435,9.98025
4992,54.34415,9.98025
4993,54.34405,9.98025
4994,54.34395,9.97675
4995,54.34385,9.97675
4996,54.34375,9.97675
4997,56.68955,8.24075
4998,54.34365,9.97675
4999,54.34365,9.97325
5000,54.34355,9.97325
5001,54.34345,9.97325
5002,54.34335,9.96975
5003,54.34315,9.96975
5004,54.34305,9.96625
5005,54.34295,9.96625
5006,54.34285,9.96625
5007,54.34275,9.96275
5008,54.27335,9.63025
5009,56.69555,8.24075
5010,56.69115,8.24075
5011,57.64155,9.95925
5012,57.64045,9.95925
5013,57.63945,9.95925
5014,57.63825,9.95925
5015,57.63725,9.95925
5016,57.63615,9.95925
5017,57.63505,9.95925
5018,57.63395,9.95925
5019,57.63285,9.95925
5020,57.63175,9.95925
5021,57.63065,9.95925
5022,57.62955,9.95575
5023,57.62855,9.95575
5024,57.62765,9.95575
5025,57.62645,9.95575
5026,56.75515,10.66625
5027,56.75505,10.66975
5028,54.27595,9.63375
5029,54.27625,9.63375
5030,55.08435,8.58025
5031,57.93115,9.44475
5032,56.69695,8.24425
5033,57.93225,9.44475
5034,57.59765,9.95925
5035,57.59365,9.96275
5036,57.59375,9.96275
5037,57.62555,9.95575
5038,57.62445,9.95925
5039,57.62355,9.95925
5040,57.62255,9.95925
5041,57.62155,9.95925
5042,57.62065,9.95925
5043,57.61975,9.95925
5044,57.61885,9.95925
5045,57.61795,9.95925
5046,57.61695,9.95925
5047,57.61605,9.95925
5048,57.61515,9.95925
5049,57.61435,9.95925
5050,57.61355,9.95925
5051,57.61255,9.95925
5052,57.61175,9.95925
5053,57.61095,9.95925
5054,57.61015,9.95925
5055,57.60945,9.95925
5056,57.60855,9.95925
5057,57.60785,9.95925
5058,57.60705,9.95925
5059,57.60635,9.95925
5060,57.60565,9.95925
5061,57.60485,9.95925
5062,57.60415,9.95925
5063,57.60335,9.95925
5064,57.60195,9.95925
5065,57.60125,9.95925
5066,57.60045,9.95925
5067,57.59975,9.95925
5068,57.59905,9.95925
5069,57.59775,9.95925
5070,55.08615,8.57675
5071,54.67525,8.60125
5072,54.67735,8.60475
5073,54.67895,8.60825
5074,55.71065,10.79925
5075,55.71185,10.79925
5076,55.71415,10.79925
5077,55.71645,10.79925
5078,55.71755,10.79925
5079,55.71975,10.79925
5080,55.72155,10.80275
5081,55.72265,10.80275
5082,55.72495,10.80275
5083,55.72725,10.80275
5084,55.72835,10.80275
5085,55.72955,10.80275
5086,55.73065,10.80275
5087,55.73185,10.80275
5088,55.73405,10.80625
5089,55.73525,10.80625
5090,55.73635,10.80625
5091,55.73915,10.80625
5092,55.74105,10.80625
5093,55.74325,10.80625
5094,57.70145,11.94375
5095,54.48815,10.26725
5096,54.68005,8.60825
5097,55.74455,10.80625
5098,57.70385,11.94725
5099,57.70395,11.94725
5100,57.70405,11.94725
5101,57.70425,11.94725
5102,57.70165,11.94375
5103,57.70175,11.93325
5104,57.70185,11.93325
5105,57.70205,11.93675
5106,57.70225,11.93675
5107,55.57775,12.82925
5108,55.77435,10.81675
5109,55.57825,12.82925
5110,55.77495,10.81675
5111,54.69485,8.62925
5112,57.70315,11.94025
5113,54.53235,11.24375
5114,54.53125,11.24375
5115,54.53015,11.24375
5116,54.52945,11.24375
5117,54.52825,11.24025
5118,54.52725,11.24025
5119,54.52595,11.24025
5120,54.52485,11.24025
5121,54.68775,8.61875
5122,57.69365,10.70825
5123,57.69335,10.70825
5124,57.69305,10.70825
5125,57.69295,10.71175
5126,57.69275,10.71175
5127,54.48885,10.27075
5128,55.75195,12.57725
5129,55.75235,12.57375
5130,54.48835,10.27075
5131,54.70585,8.65375
5132,54.48825,10.27075
5133,54.70695,8.65725
5134,57.62415,11.81075
5135,54.70785,8.65725
5136,54.48775,10.26725
5137,54.70815,8.65725
5138,57.68285,11.87025
5139,57.68355,11.87025
5140,54.48735,10.26725
5141,57.69185,10.75025
5142,56.04195,12.62275
5143,54.69105,8.62575
5144,55.76855,10.81325
5145,54.49015,10.27425
5146,55.77035,10.81325
5147,55.77095,10.81325
5148,55.77205,10.81325
5149,54.69325,8.62575
5150,54.69375,8.62925
5151,54.53715,11.24725
5152,54.53655,11.24725
5153,54.53585,11.24375
5154,54.53475,11.24375
5155,54.53365,11.24375
5156,57.60215,11.78975
5157,54.68855,8.61875
5158,57.60375,11.78975
5159,55.76495,10.81325
5160,55.76565,10.81325
5161,54.50495,11.22975
5162,54.52375,11.24025
5163,54.52305,11.24025
5164,54.52185,11.24025
5165,54.52125,11.24025
5166,54.52015,11.23675
5167,54.51945,11.23675
5168,54.51845,11.23675
5169,54.51775,11.23675
5170,54.51655,11.23675
5171,54.51595,11.23675
5172,54.51485,11.23675
5173,54.51415,11.23675
5174,54.51135,11.23325
5175,54.51025,11.23325
5176,54.50965,11.23325
5177,54.50545,11.22975
5178,55.76215,10.81325
5179,54.48965,10.27425
5180,57.70315,11.95075
5181,57.70345,11.95075
5182,56.70385,8.22325
5183,56.70275,8.22325
5184,57.63275,11.81775
5185,57.63855,11.82125
5186,57.63975,11.82475
5187,57.64145,11.82475
5188,57.70295,11.94725
5189,57.64465,11.82825
5190,56.70285,8.22325
5191,57.64515,11.82825
5192,57.64865,11.83175
5193,56.70375,8.22325
5194,56.70355,8.22325
5195,56.70345,8.22325
5196,57.64995,11.83175
5197,55.91875,10.96025
5198,56.70315,8.22325
5199,55.91955,10.96025
5200,55.92055,10.96375
5201,55.92225,10.96725
5202,57.65415,11.83175
5203,57.71185,11.96475
5204,57.71225,11.96475
5205,57.71215,11.96475
5206,57.70355,11.94375
5207,57.71195,11.96475
5208,57.70375,11.94375
5209,57.71175,11.96125
5210,57.70555,11.94025
5211,57.71145,11.96125
5212,57.71115,11.96125
5213,57.71085,11.96125
5214,57.71055,11.96125
5215,57.71035,11.96125
5216,57.71005,11.96125
5217,57.70975,11.95775
5218,57.70945,11.95775
5219,57.70925,11.95775
5220,57.70895,11.95775
5221,57.70865,11.95775
5222,57.70795,11.95775
5223,57.70765,11.95775
5224,57.70735,11.95775
5225,57.70675,11.95425
5226,57.70655,11.95425
5227,57.70625,11.95425
5228,57.70605,11.95425
5229,57.70575,11.95425
5230,57.70535,11.95425
5231,57.70495,11.95425
5232,57.70465,11.95425
5233,57.70435,11.95425
5234,57.70395,11.95425
5235,57.70375,11.95425
5236,57.70275,11.95075
5237,54.49845,10.29175
5238,55.92325,10.96725
5239,55.92415,10.96725
5240,57.65635,11.83175
5241,55.08605,8.57675
5242,55.92495,10.97075
5243,56.69635,8.24425
5244,55.92555,10.97075
5245,55.92645,10.97075
5246,55.92695,10.97075
5247,54.55115,11.68125
5248,57.62645,11.81075
5249,57.65885,11.83175
5250,55.92805,10.97425
5251,57.65935,11.83175
5252,54.65495,11.34875
5253,55.92895,10.97425
5254,56.69565,8.24075
5255,55.92995,10.97425
5256,54.51015,10.31975
5257,54.35425,9.88925
5258,55.65215,12.68925
5259,54.50995,10.31625
5260,54.35365,9.88925
5261,54.50965,10.31625
5262,54.35345,9.88925
5263,54.50935,10.31625
5264,54.50895,10.31275
5265,55.65025,12.68925
5266,54.50845,10.31275
5267,54.50815,10.30925
5268,55.64845,12.68925
5269,54.50765,10.30925
5270,54.35095,9.89975
5271,54.35075,9.89975
5272,54.50735,10.30575
5273,54.35055,9.89975
5274,54.35015,9.89975
5275,55.64705,12.68925
5276,54.50685,10.30575
5277,54.34945,9.90325
5278,54.50635,10.30225
5279,54.34895,9.90675
5280,55.64565,12.68925
5281,54.50605,10.30225
5282,54.34875,9.90675
5283,55.64525,12.68925
5284,54.34835,9.90675
5285,54.50545,10.29875
5286,54.34775,9.91025
5287,54.34755,9.91025
5288,54.34735,9.91025
5289,54.50485,10.29875
5290,54.34725,9.91025
5291,54.50445,10.29525
5292,55.64325,12.68925
5293,54.50435,10.29525
5294,54.50415,10.29525
5295,54.50345,10.29175
5296,55.64145,12.69275
5297,54.50295,10.28825
5298,55.64055,12.69275
5299,54.50235,10.28825
5300,57.62515,11.81075
5301,55.11635,7.24325
5302,57.66125,11.83525
5303,55.63975,12.69275
5304,54.50165,10.28825
5305,54.49975,10.27425
5306,55.93105,10.97775
5307,55.11545,7.24675
5308,54.65535,11.34875
5309,54.34345,9.92075
5310,55.93185,10.97775
5311,57.66235,11.83525
5312,54.50105,10.28475
5313,54.50065,10.28475
5314,55.93285,10.97775
5315,54.50035,10.28475
5316,55.93385,10.98125
5317,57.70355,11.95075
5318,57.70275,11.94725
5319,57.70265,11.94725
5320,54.36565,10.14125
5321,54.36575,10.14125
5322,54.37045,10.08525
5323,54.36585,10.14125
5324,54.37075,10.08525
5325,57.70015,11.67075
5326,54.37085,10.08525
5327,54.36585,10.13775
5328,54.37095,10.08875
5329,54.36595,10.13775
5330,54.37145,10.09225
5331,54.36605,10.13775
5332,57.69915,11.67075
5333,54.37155,10.09225
5334,54.36615,10.13775
5335,54.36635,10.13775
5336,54.36635,10.13425
5337,54.36645,10.13425
5338,54.36655,10.13425
5339,54.36675,10.13425
5340,54.36685,10.13425
5341,54.36705,10.13075
5342,54.36725,10.13075
5343,54.36735,10.13075
5344,54.37115,10.10275
5345,54.36755,10.13075
5346,54.36765,10.13075
5347,54.36785,10.12725
5348,54.37065,10.10625
5349,54.37055,10.10625
5350,54.36805,10.12725
5351,54.36815,10.12725
5352,54.36855,10.12375
5353,54.36865,10.12375
5354,54.36885,10.12375
5355,54.36915,10.12025
5356,55.85155,10.86225
5357,57.65525,11.74075
5358,57.65485,11.73725
5359,55.85235,10.86575
5360,57.65445,11.73725
5361,57.70315,11.94375
5362,54.51195,10.32675
5363,54.51165,10.32675
5364,54.51125,10.32325
5365,54.51095,10.32325
5366,54.51025,10.31975
5367,54.51015,10.31625
5368,54.50925,10.31275
5369,54.50915,10.31275
5370,54.50875,10.30925
5371,54.50845,10.30925
5372,54.50755,10.30575
5373,54.50695,10.30225
5374,54.50645,10.30225
5375,54.50555,10.29875
5376,54.50405,10.29525
5377,54.50295,10.29175
5378,54.50255,10.29175
5379,54.50225,10.29175
5380,54.50195,10.28825
5381,54.50105,10.28825
5382,54.20805,12.09775
5383,54.20735,12.09775
5384,54.20605,12.09775
5385,54.20465,12.09775
5386,54.20395,12.09775
5387,54.20255,12.09425
5388,54.20125,12.09425
5389,54.20055,12.09425
5390,54.19855,12.09425
5391,54.19695,12.09075
5392,54.19455,12.09075
5393,54.19345,12.09075
5394,54.19305,12.09075
5395,55.42045,13.82325
5396,54.50055,10.28475
5397,54.19175,12.08375
5398,54.19135,12.08375
5399,57.60025,9.94525
5400,57.60035,9.94525
5401,55.88645,12.73475
5402,57.60035,9.94875
5403,55.88795,12.73475
5404,55.89005,12.73475
5405,57.60025,9.95225
5406,55.89105,12.73475
5407,55.89205,12.73475
5408,57.60025,9.95575
5409,55.89415,12.73475
5410,55.89515,12.73475
5411,57.59935,9.95575
5412,55.89725,12.73475
5413,57.59815,9.95925
5414,55.89895,12.73825
5415,57.59665,9.95925
5416,55.90145,12.73825
5417,55.90245,12.73825
5418,57.59585,9.96275
5419,55.90435,12.73825
5420,55.90665,12.73825
5421,57.59445,9.96275
5422,57.59415,9.95925
5423,57.59375,9.95925
5424,57.59305,9.95575
5425,55.41935,13.82675
5426,54.49955,10.28475
5427,54.19015,12.08375
5428,55.91675,12.73825
5429,56.04005,12.66825
5430,56.03995,12.66825
5431,56.03995,12.67175
5432,56.03985,12.67175
5433,56.03975,12.67175
5434,56.03955,12.67525
5435,56.03935,12.67525
5436,56.03915,12.67525
5437,56.03895,12.67875
5438,56.04005,12.68225
5439,56.04045,12.68575
5440,57.70365,11.94375
5441,54.57145,11.92625
5442,55.64145,7.60725
5443,54.69595,8.63275
5444,55.64185,7.60725
5445,54.57245,11.92975
5446,54.29205,9.67575
5447,54.29785,9.70025
5448,54.29805,9.70025
5449,54.29845,9.70025
5450,54.29875,9.70375
5451,54.29895,9.70375
5452,54.29925,9.70375
5453,54.29945,9.70375
5454,54.30005,9.70375
5455,54.30035,9.70375
5456,54.30065,9.70375
5457,54.30085,9.70725
5458,54.30115,9.70725
5459,54.30175,9.70725
5460,54.30205,9.70725
5461,54.30245,9.70725
5462,54.30275,9.70725
5463,54.30305,9.70725
5464,54.30365,9.70725
5465,54.30435,9.71075
5466,54.30465,9.71075
5467,54.30495,9.71075
5468,54.30525,9.71075
5469,54.30615,9.71075
5470,54.30645,9.71075
5471,54.30675,9.71075
5472,54.30735,9.71075
5473,54.30765,9.71075
5474,54.30805,9.71075
5475,54.29255,9.67925
5476,54.69875,8.63625
5477,54.49025,10.27775
5478,54.29265,9.67925
5479,54.69965,8.63625
5480,54.70045,8.63625
5481,54.48995,10.27425
5482,54.30835,9.71075
5483,54.30865,9.71075
5484,54.32605,9.71775
5485,54.32595,9.71775
5486,54.32585,9.71775
5487,54.32575,9.71775
5488,54.32565,9.71775
5489,54.32555,9.71775
5490,54.32515,9.71775
5491,54.32505,9.71775
5492,54.32485,9.71775
5493,54.32445,9.71775
5494,54.32435,9.71775
5495,54.32425,9.71425
5496,54.32405,9.71425
5497,54.32395,9.71425
5498,54.32385,9.71425
5499,54.32375,9.71425
5500,54.32365,9.71425
5501,54.30885,9.71075
5502,54.30925,9.71075
5503,54.31125,9.71075
5504,54.31205,9.71075
5505,54.31425,9.71425
5506,54.32205,9.71425
5507,54.32355,9.71425
5508,54.32345,9.71425
5509,54.32335,9.71425
5510,54.32325,9.71425
5511,54.32315,9.71425
5512,54.32305,9.71425
5513,54.32295,9.71425
5514,54.32285,9.71425
5515,54.32275,9.71425
5516,54.32265,9.71425
5517,54.32255,9.71425
5518,54.32245,9.71425
5519,54.32235,9.71425
5520,54.32225,9.71425
5521,54.70095,8.63975
5522,54.48975,10.27425
5523,54.70185,8.63975
5524,54.32165,9.71425
5525,54.32215,9.71425
5526,54.31745,9.71425
5527,54.31825,9.71425
5528,54.70245,8.64325
5529,54.70265,8.64325
5530,54.48935,10.27425
5531,54.32175,9.71425
5532,54.32115,9.71425
5533,54.32105,9.71425
5534,54.32075,9.71425
5535,54.29905,9.70375
5536,54.29955,9.70375
5537,54.29965,9.70375
5538,54.30045,9.70375
5539,54.30075,9.70725
5540,54.30145,9.70725
5541,54.30235,9.70725
5542,54.30295,9.70725
5543,54.30325,9.70725
5544,54.30375,9.70725
5545,54.30405,9.71075
5546,54.30545,9.71075
5547,54.30575,9.71075
5548,54.30715,9.71075
5549,54.30745,9.71075
5550,54.30825,9.71075
5551,54.30915,9.71075
5552,54.30945,9.71075
5553,54.31045,9.71075
5554,54.31115,9.71075
5555,54.31485,9.71425
5556,54.31575,9.71425
5557,55.75115,12.58075
5558,55.75185,12.57725
5559,57.69055,10.75375
5560,57.69105,10.75375
5561,54.36375,9.81225
5562,55.59305,12.69975
5563,55.59115,12.69975
5564,57.68375,11.86675
5565,57.68365,11.86325
5566,55.57505,12.70325
5567,57.69135,10.75375
5568,57.68255,11.85275
5569,57.68245,11.85275
5570,54.48635,10.26375
5571,55.08515,8.57675
5572,55.34535,13.14075
5573,57.69615,10.75375
5574,57.69675,10.75375
5575,55.56975,12.70675
5576,57.68215,11.84925
5577,57.68195,11.84575
5578,57.68165,11.84225
5579,57.68145,11.84225
5580,55.31835,13.15125
5581,55.32015,13.15125
5582,55.32195,13.14775
5583,55.32465,13.14775
5584,55.32545,13.14775
5585,55.59015,12.69975
5586,55.32735,13.14425
5587,55.58955,12.69975
5588,55.32985,13.14425
5589,55.33135,13.14425
5590,55.33275,13.14075
5591,55.58725,12.69975
5592,55.33445,13.14075
5593,55.58595,12.69975
5594,55.33495,13.14075
5595,55.33565,13.13725
5596,55.33585,13.13725
5597,55.58395,12.69975
5598,55.33565,13.13375
5599,55.58235,12.69975
5600,55.58135,12.69975
5601,55.58035,12.69975
5602,55.57855,12.70325
5603,55.33645,13.13375
5604,55.57755,12.70325
5605,55.57695,12.70325
5606,55.33805,13.13375
5607,55.33915,13.13725
5608,55.57475,12.70325
5609,55.59955,7.58975
5610,55.75015,12.55625
5611,57.69375,10.75375
5612,57.69325,10.75375
5613,55.34035,13.14075
5614,55.57315,12.70325
5615,55.59935,7.58625
5616,55.34185,13.14075
5617,54.48665,10.26375
5618,55.74885,12.55625
5619,57.69525,10.75375
5620,57.69475,10.75375
5621,55.34305,13.14075
5622,57.68275,11.85625
5623,55.57155,12.70675
5624,55.34365,13.14075
5625,56.03815,12.64025
5626,56.03845,12.64025
5627,56.03865,12.64375
5628,56.03895,12.64375
5629,56.03915,12.64375
5630,56.03935,12.64375
5631,56.03945,12.64725
5632,56.03955,12.64725
5633,56.03965,12.64725
5634,56.03995,12.65075
5635,56.04005,12.65075
5636,56.04015,12.65075
5637,56.04025,12.65425
5638,56.04045,12.65425
5639,56.04045,12.65775
5640,56.04055,12.66125
5641,56.04045,12.66125
5642,56.04035,12.66475
5643,56.04025,12.66475
5644,56.04015,12.66475
5645,57.69755,10.75375
5646,54.70955,8.66075
5647,54.71115,8.66075
5648,54.71135,8.66075
5649,54.71305,8.66075
5650,54.71475,8.66425
5651,54.71645,8.66425
5652,54.71855,8.66775
5653,54.71955,8.66775
5654,57.66955,11.78975
5655,55.84035,10.84825
5656,54.31085,9.71425
5657,57.66845,11.78625
5658,57.66755,11.78625
5659,55.84115,10.84825
5660,54.48805,10.26725
5661,54.72135,8.66775
5662,57.66665,11.78275
5663,57.66485,11.77925
5664,55.84305,10.85175
5665,57.66395,11.77575
5666,55.08685,8.57325
5667,57.64795,11.81075
5668,57.68105,11.83525
5669,57.68075,11.83525
5670,55.56795,12.70675
5671,57.68035,11.83175
5672,57.68015,11.82825
5673,57.64925,11.80725
5674,57.67965,11.82475
5675,54.30685,9.71075
5676,55.47335,7.88375
5677,55.83435,10.83775
5678,57.67615,11.81425
5679,55.47395,7.88375
5680,57.67535,11.81075
5681,55.51615,10.56825
5682,55.83525,10.84125
5683,57.67455,11.80725
5684,57.67375,11.80725
5685,55.83615,10.84125
5686,57.67305,11.80375
5687,57.67225,11.80025
5688,55.83755,10.84475
5689,54.30905,9.71075
5690,57.67155,11.79675
5691,55.60065,7.57925
5692,55.60075,7.57925
5693,57.67075,11.79675
5694,55.83895,10.84475
5695,57.67015,11.79325
5696,55.83935,10.84475
5697,54.36965,10.08175
5698,54.36985,10.08175
5699,54.37005,10.08175
5700,54.37035,10.08525
5701,55.84705,10.85525
5702,54.48875,10.27075
5703,57.65865,11.75825
5704,55.84745,10.85875
5705,57.65825,11.75825
5706,55.84835,10.85875
5707,54.72525,8.67475
5708,55.84885,10.85875
5709,57.65735,11.75125
5710,57.65695,11.75125
5711,55.85015,10.86225
5712,54.72625,8.67825
5713,54.36945,10.11325
5714,56.03715,12.63675
5715,56.03765,12.64025
5716,54.35095,9.76675
5717,54.35155,9.77025
5718,54.35185,9.77025
5719,54.35295,9.77025
5720,54.35325,9.77375
5721,54.35345,9.77375
5722,54.35375,9.77375
5723,54.35405,9.77375
5724,54.35485,9.77725
5725,54.35565,9.77725
5726,54.35675,9.78075
5727,54.35725,9.78075
5728,54.35755,9.78075
5729,54.35805,9.78075
5730,54.35825,9.78425
5731,54.35875,9.78425
5732,54.35895,9.78425
5733,54.35915,9.78425
5734,54.36025,9.78775
5735,54.36045,9.78775
5736,54.36065,9.79125
5737,54.36075,9.79125
5738,54.36135,9.79125
5739,54.36315,9.80525
5740,54.36205,9.79475
5741,54.36255,9.79825
5742,54.36275,9.80175
5743,55.01385,12.23075
5744,54.36295,9.80175
5745,54.36305,9.80175
5746,55.84525,10.85525
5747,55.01325,12.23425
5748,57.66005,11.76875
5749,55.84615,10.85525
5750,57.65955,11.76525
5751,54.72435,8.67475
5752,57.65915,11.76175
5753,54.34595,9.93125
5754,54.34605,9.93125
5755,54.34615,9.93125
5756,54.34625,9.92775
5757,54.34635,9.92775
5758,54.34645,9.92775
5759,54.34655,9.92775
5760,54.34665,9.92775
5761,54.34675,9.92425
5762,54.34685,9.92425
5763,54.34695,9.92425
5764,54.34705,9.92425
5765,54.34715,9.92425
5766,54.34725,9.92425
5767,54.34735,9.92075
5768,54.34745,9.92075
5769,54.34755,9.92075
5770,54.34765,9.92075
5771,54.34775,9.92075
5772,54.34785,9.92075
5773,54.34795,9.91725
5774,54.34805,9.91725
5775,54.34815,9.91725
5776,54.34825,9.91725
5777,54.34835,9.91725
5778,54.34845,9.91375
5779,54.34855,9.91375
5780,54.34865,9.91375
5781,54.34875,9.91375
5782,54.34885,9.91375
5783,54.34895,9.91375
5784,54.34905,9.91025
5785,55.06155,8.54525
5786,54.36845,10.07825
5787,54.36855,10.07825
5788,54.36875,10.07825
5789,54.36895,10.07825
5790,54.36905,10.07825
5791,55.97275,11.29975
5792,57.62365,11.67425
5793,55.87995,10.90425
5794,54.15875,12.10825
5795,57.62285,11.67425
5796,55.97355,11.29975
5797,57.59575,9.96275
5798,56.04015,12.66825
5799,57.65415,11.73375
5800,55.85425,10.86575
5801,54.72845,8.68175
5802,57.65315,11.72675
5803,55.85505,10.86925
5804,55.85555,10.86925
5805,57.71085,10.75375
5806,55.85645,10.86925
5807,54.48955,10.27075
5808,57.65205,11.71975
5809,57.65165,11.71625
5810,55.85775,10.87275
5811,57.65125,11.71275
5812,57.65085,11.71275
5813,57.65055,11.70925
5814,55.85915,10.87275
5815,54.15445,12.09425
5816,57.65015,11.70925
5817,55.86055,10.87625
5818,57.64905,11.70575
5819,57.64835,11.70575
5820,55.86135,10.87625
5821,54.15395,12.09775
5822,55.86235,10.87975
5823,57.64635,11.70225
5824,55.86325,10.87975
5825,57.64565,11.70225
5826,55.56605,12.70675
5827,55.86415,10.87975
5828,57.64435,11.69875
5829,55.86465,10.88325
5830,57.64285,11.69875
5831,55.86555,10.88325
5832,57.60195,11.79325
5833,55.86645,10.88325
5834,57.64135,11.69525
5835,57.60075,11.79325
5836,54.49005,10.27425
5837,57.64055,11.69525
5838,55.86745,10.88675
5839,57.63985,11.69175
5840,57.60385,11.79325
5841,55.86835,10.88675
5842,57.60425,11.79325
5843,57.63895,11.69175
5844,57.59355,9.95925
5845,55.86915,10.89025
5846,57.63735,11.69175
5847,57.60555,11.79325
5848,57.59405,9.95925
5849,55.87055,10.89025
5850,57.63585,11.68825
5851,55.87155,10.89025
5852,54.49635,10.27075
5853,54.50725,10.29875
5854,54.50655,10.29525
5855,54.50595,10.29525
5856,54.50535,10.29175
5857,54.36925,10.12025
5858,54.36935,10.12025
5859,54.50425,10.28825
5860,54.50365,10.28825
5861,54.50305,10.28825
5862,54.36975,10.11675
5863,54.36985,10.11675
5864,54.50245,10.28475
5865,54.37015,10.11325
5866,54.37025,10.11325
5867,54.50075,10.28125
5868,54.37035,10.11325
5869,54.49995,10.28125
5870,54.49915,10.27775
5871,54.49875,10.27775
5872,54.49705,10.27425
5873,57.63385,11.68475
5874,55.87245,10.89375
5875,57.63135,11.68475
5876,57.60835,11.80025
5877,55.87435,10.89725
5878,54.37155,10.10625
5879,54.15715,12.10475
5880,57.62995,11.68125
5881,54.49515,10.26725
5882,57.64385,11.85275
5883,55.88385,10.91125
5884,57.61845,11.66725
5885,54.49225,10.28125
5886,57.61705,11.80725
5887,54.36595,10.07125
5888,54.36615,10.07125
5889,54.36635,10.07125
5890,54.36655,10.07475
5891,54.36675,10.07475
5892,54.36695,10.07475
5893,54.36715,10.07475
5894,54.36735,10.07475
5895,54.36755,10.07475
5896,54.36775,10.07475
5897,54.36785,10.07475
5898,54.36805,10.07475
5899,54.36825,10.07825
5900,54.36935,10.07825
5901,54.37075,10.10975
5902,54.37085,10.10975
5903,54.37095,10.10975
5904,54.37135,10.10625
5905,54.37145,10.10625
5906,54.37205,10.09925
5907,54.37035,10.08175
5908,54.37055,10.08525
5909,54.37105,10.08525
5910,54.37175,10.09225
5911,55.87535,10.89725
5912,57.60915,11.80025
5913,54.49045,10.27425
5914,55.87615,10.89725
5915,57.62835,11.68125
