COURSEOVERGROUND,EVENTCERTAINTY,LATITUDE,LONGITUDE,POSITIONINTERPOLATED,SPEEDOVERGROUND,VESSEL_ID,Timestamp,DelSpeed,DelHeading,DelTime
230.1999969,0,54.33613833,9.738745,False,4.599999905,19,1398303186,0.599999905,-0.8000031,22
229.0,0,54.33562833,9.737885,False,5.0,19,1398303215,0.400000095,-1.1999969,29
229.0,0,54.33545955,9.737556256,True,5.300000191,19,1398303225,0.300000191,0.0,10
229.0,0,54.33529076,9.737227512,True,5.300000191,19,1398303235,0.0,0.0,10
229.0,0,54.33512198,9.736898768,True,5.300000191,19,1398303245,0.0,0.0,10
229.0,0,54.33511833,9.736891667,False,5.300000191,19,1398303246,0.0,0.0,1
296.7000122,3,57.70401,11.94146667,False,9.100000381,19,1398303253,3.80000019,67.7000122,7
234.6000061,2,55.06584833,8.54975,False,21.0,19,1398303296,11.899999619,-62.1000061,43
344.7000122,3,54.73077667,8.690348333,False,0.5,19,1398303303,-20.5,110.1000061,7
344.7000122,2,54.73077667,8.690348333,False,0.5,19,1398303303,0.0,0.0,0
331.0,3,57.70523179,11.93959481,True,0.5,19,1398303304,0.0,-13.7000122,1
235.1000061,2,55.06513167,8.547935,False,21.0,19,1398303308,20.5,-95.8999939,4
235.0,2,55.064515,8.5464,False,21.10000038,19,1398303319,0.10000038,-0.1000061,11
321.0,3,54.73077667,8.690228333,False,0.5,19,1398303322,-20.60000038,86.0,3
321.0,3,54.73077667,8.690228333,False,0.5,19,1398303322,0.0,0.0,0
240.0,2,54.578405,11.22656833,False,13.0,19,1398303326,12.5,-81.0,4
235.8000031,2,54.578025,11.22551833,False,12.89999962,19,1398303338,-0.10000038,-4.1999969,12
312.0,3,54.73079,8.69012,False,0.5,19,1398303341,-12.39999962,76.1999969,3
312.0,3,54.73079,8.69012,False,0.5,19,1398303341,0.0,0.0,0
229.0,3,54.33314356,9.732940861,True,6.5,19,1398303352,6.0,-83.0,11
229.0,0,54.34077653,9.74786345,True,5.599999905,20,1398302875,0.0,0.0,0
229.0,0,54.3406075,9.747527807,True,5.599999905,20,1398302885,0.0,0.0,10
229.0,0,54.34045333,9.747221667,False,5.599999905,20,1398302895,0.0,0.0,10
230.0,0,54.34012333,9.746551667,False,5.5,20,1398302915,-0.099999905,1.0,20
230.0,0,54.33978,9.745891667,False,5.400000095,20,1398302936,-0.099999905,0.0,21
230.1000061,0,54.33945833,9.745225,False,5.300000191,20,1398302954,-0.099999904,0.1000061,18
229.1000061,0,54.33911167,9.744551667,False,5.199999809,20,1398302975,-0.100000382,-1.0,21
228.0,0,54.3389477,9.744278935,True,5.099999905,20,1398302985,-0.099999904,-1.1000061,10
228.0,0,54.33878373,9.744006204,True,5.099999905,20,1398302995,0.0,0.0,10
228.0,0,54.33861977,9.743733473,True,5.099999905,20,1398303005,0.0,0.0,10
228.0,0,54.33861167,9.74372,False,5.099999905,20,1398303006,0.0,0.0,1
229.1000061,0,54.33846937,9.743430364,True,5.0,20,1398303016,-0.099999905,1.1000061,10
229.1000061,0,54.33832708,9.743140729,True,5.0,20,1398303026,0.0,0.0,10
229.1000061,0,54.33818478,9.742851093,True,5.0,20,1398303036,0.0,0.0,10
229.1000061,0,54.33804249,9.742561458,True,5.0,20,1398303046,0.0,0.0,10
229.1000061,0,54.3379002,9.742271822,True,5.0,20,1398303056,0.0,0.0,10
229.1000061,0,54.3377579,9.741982186,True,5.0,20,1398303066,0.0,0.0,10
229.1000061,0,54.337625,9.741711667,False,5.0,20,1398303075,0.0,0.0,9
229.3000031,0,54.33728333,9.741048333,False,4.800000191,20,1398303095,-0.199999809,0.199997,20
228.1999969,0,54.33716069,9.740798822,True,4.199999809,20,1398303105,-0.600000382,-1.1000062,10
228.1999969,0,54.33703804,9.740549311,True,4.199999809,20,1398303115,0.0,0.0,10
228.1999969,0,54.33691539,9.7402998,True,4.199999809,20,1398303125,0.0,0.0,10
228.1999969,0,54.33679833,9.740061667,False,4.199999809,20,1398303135,0.0,0.0,10
231.0,0,54.33645667,9.739216667,False,4.0,20,1398303164,-0.199999809,2.8000031,29
230.1999969,0,54.33613833,9.738745,False,4.599999905,20,1398303186,0.599999905,-0.8000031,22
229.0,0,54.33562833,9.737885,False,5.0,20,1398303215,0.400000095,-1.1999969,29
229.0,0,54.33545955,9.737556256,True,5.300000191,20,1398303225,0.300000191,0.0,10
229.0,0,54.33529076,9.737227512,True,5.300000191,20,1398303235,0.0,0.0,10
229.0,0,54.33512198,9.736898768,True,5.300000191,20,1398303245,0.0,0.0,10
229.0,0,54.33511833,9.736891667,False,5.300000191,20,1398303246,0.0,0.0,1
228.0,0,54.33495134,9.73651985,True,6.099999905,20,1398303256,0.799999714,-1.0,10
228.0,0,54.33478435,9.736148033,True,6.099999905,20,1398303266,0.0,0.0,10
228.0,0,54.33461735,9.735776216,True,6.099999905,20,1398303276,0.0,0.0,10
7.0,0,57.69052084,11.87349444,True,0.0,21,1398307997,0.0,0.0,0
7.0,0,57.69052223,11.87349407,True,0.0,21,1398308007,0.0,0.0,10
7.0,0,57.69052362,11.8734937,True,0.0,21,1398308017,0.0,0.0,10
7.0,0,57.690525,11.87349333,False,0.0,21,1398308027,0.0,0.0,10
285.0,0,57.69052362,11.8734937,True,0.0,21,1398308037,0.0,278.0,10
285.0,0,57.69052223,11.87349407,True,0.0,21,1398308047,0.0,0.0,10
285.0,0,57.69052085,11.87349444,True,0.0,21,1398308057,0.0,0.0,10
285.0,0,57.69051946,11.87349481,True,0.0,21,1398308067,0.0,0.0,10
285.0,0,57.69051808,11.87349518,True,0.0,21,1398308077,0.0,0.0,10
285.0,0,57.69051669,11.87349555,True,0.0,21,1398308087,0.0,0.0,10
285.0,0,57.69051531,11.87349592,True,0.0,21,1398308097,0.0,0.0,10
285.0,0,57.69051392,11.87349629,True,0.0,21,1398308107,0.0,0.0,10
285.0,0,57.69051254,11.87349666,True,0.0,21,1398308117,0.0,0.0,10
285.0,0,57.69051115,11.87349703,True,0.0,21,1398308127,0.0,0.0,10
285.0,0,57.69050977,11.8734974,True,0.0,21,1398308137,0.0,0.0,10
285.0,0,57.69050838,11.87349776,True,0.0,21,1398308147,0.0,0.0,10
285.0,0,57.690507,11.87349813,True,0.0,21,1398308157,0.0,0.0,10
285.0,0,57.69050561,11.8734985,True,0.0,21,1398308167,0.0,0.0,10
285.0,0,57.69050423,11.87349887,True,0.0,21,1398308177,0.0,0.0,10
285.0,0,57.69050284,11.87349924,True,0.0,21,1398308187,0.0,0.0,10
285.0,0,57.69050146,11.87349961,True,0.0,21,1398308197,0.0,0.0,10
222.5,0,54.34644667,9.759211667,False,8.899999619,22,1398302763,0.0,0.0,0
222.3999939,0,54.34611667,9.758666667,False,9.0,22,1398302775,0.100000381,-0.1000061,12
223.3999939,0,54.34551333,9.757728333,False,9.199999809,22,1398302793,0.199999809,1.0,18
224.1000061,0,54.34521,9.757216667,False,9.300000191,22,1398302804,0.100000382,0.7000122,11
225.3000031,0,54.34461667,9.75617,False,9.300000191,22,1398302823,0.0,1.199997,19
226.6999969,0,54.34427333,9.755588333,False,9.300000191,22,1398302835,0.0,1.3999938,12
226.3999939,0,54.34370667,9.754576667,False,9.0,22,1398302854,-0.300000191,-0.300003,19
228.0,0,54.34343333,9.754056667,False,8.800000191,22,1398302864,-0.199999809,1.6000061,10
227.6000061,0,54.3429,9.753053333,False,8.399999619,22,1398302883,-0.400000572,-0.3999939,19
227.5,0,54.342625,9.752536667,False,8.199999809,22,1398302895,-0.19999981,-0.1000061,12
228.3000031,0,54.34213667,9.751616667,False,7.900000095,22,1398302914,-0.299999714,0.8000031,19
227.6000061,0,54.341645,9.750678333,False,7.699999809,22,1398302933,-0.200000286,-0.699997,19
343.8999939,1,56.68392333,8.24116,False,5.0,22,1398302949,-2.699999809,116.2999878,16
227.3000031,0,54.34118833,9.749793333,False,7.5,22,1398302954,2.5,-116.5999908,5
352.2999878,1,56.68425,8.241068333,False,5.099999905,22,1398302963,-2.400000095,124.9999847,9
227.6000061,0,54.34095333,9.749343333,False,7.5,22,1398302964,2.400000095,-124.6999817,1
228.1000061,0,54.34020167,9.747966667,False,8.0,22,1398302993,0.5,0.5,29
228.0,0,54.33972,9.747006667,False,8.300000191,22,1398303014,0.300000191,-0.1000061,21
347.1000061,1,56.68556667,8.240548333,False,5.5,22,1398303019,-2.800000191,119.1000061,5
228.8999939,0,54.339445,9.746496667,False,8.399999619,22,1398303024,2.899999619,-118.2000122,5
229.1999969,0,54.33866167,9.744993333,False,8.600000381,22,1398303053,0.200000762,0.300003,29
228.8999939,0,54.338125,9.743926667,False,8.899999619,22,1398303074,0.299999238,-0.300003,21
228.8999939,0,54.33784167,9.743391667,False,9.0,22,1398303084,0.100000381,0.0,10
346.2999878,1,56.687625,8.239713333,False,6.0,22,1398303098,-3.0,117.3999939,14
231.1000061,0,54.33704833,9.741741667,False,9.199999809,22,1398303113,3.199999809,-115.1999817,15
230.3999939,0,54.33674667,9.741118333,False,9.199999809,22,1398303124,0.0,-0.7000122,11
348.5,1,56.68872,8.239275,False,6.099999905,22,1398303139,-3.099999904,118.1000061,15
227.5,0,54.33594,9.739515,False,8.899999619,22,1398303154,2.799999714,-121.0,15
345.7999878,1,56.68928,8.239035,False,6.300000191,22,1398303158,-2.599999428,118.2999878,4
228.3999939,0,54.33538167,9.738493333,False,8.699999809,22,1398303174,2.399999618,-117.3999939,16
229.6999969,0,54.33509167,9.737918333,False,8.699999809,22,1398303184,0.0,1.300003,10
232.5,0,54.33459,9.736826667,False,8.699999809,22,1398303204,0.0,2.8000031,20
345.7999878,1,56.69097833,8.238258333,False,6.5,22,1398303218,-2.199999809,113.2999878,14
232.8000031,0,54.334105,9.735791667,False,8.899999619,22,1398303223,2.399999619,-112.9999847,5
232.8999939,0,54.33358667,9.734578333,False,9.0,22,1398303244,0.100000381,0.0999908,21
232.6999969,0,54.33282667,9.732906667,False,9.199999809,22,1398303274,0.199999809,-0.199997,30
228.0,0,54.33445036,9.735404399,True,6.099999905,22,1398303286,-3.099999904,-4.6999969,12
233.5,0,54.33235167,9.731768333,False,9.399999619,22,1398303292,3.299999714,5.5,6
228.0,0,54.33430167,9.735073333,False,6.099999905,22,1398303295,-3.299999714,-5.5,3
232.6000061,0,54.33202333,9.73104,False,9.5,22,1398303304,3.400000095,4.6000061,9
229.0,0,54.33413118,9.734734562,True,6.300000191,22,1398303305,-3.199999809,-3.6000061,1
229.0,0,54.3339607,9.734395791,True,6.300000191,22,1398303315,0.0,0.0,10
232.5,0,54.33147667,9.729846667,False,9.600000381,22,1398303324,3.30000019,3.5,9
229.0,0,54.33378333,9.734043333,False,6.300000191,22,1398303325,-3.30000019,-3.5,1
229.0,0,54.33379022,9.73405702,True,6.300000191,22,1398303325,0.0,0.0,0
229.0,0,54.33346667,9.733578333,False,6.400000095,22,1398303336,0.099999904,0.0,11
229.0,0,54.33328167,9.733213333,False,6.5,22,1398303346,0.099999905,0.0,10
230.8000031,3,54.33072833,9.728171667,False,9.5,22,1398303352,3.0,1.8000031,6
48.90000153,3,56.695845,8.239655,False,4.900000095,22,1398303403,-4.599999905,-181.90000157,51
228.0,0,54.34179,9.74989,False,5.900000095,23,1398302816,0.0,0.0,0
228.0,0,54.34162167,9.749541667,False,5.900000095,23,1398302825,0.0,0.0,9
229.0,0,54.34145264,9.749206023,True,5.599999905,23,1398302835,-0.30000019,1.0,10
229.0,0,54.34128361,9.74887038,True,5.599999905,23,1398302845,0.0,0.0,10
229.0,0,54.34111458,9.748534737,True,5.599999905,23,1398302855,0.0,0.0,10
229.0,0,54.34094556,9.748199093,True,5.599999905,23,1398302865,0.0,0.0,10
229.0,0,54.34077653,9.74786345,True,5.599999905,23,1398302875,0.0,0.0,10
229.0,0,54.3406075,9.747527807,True,5.599999905,23,1398302885,0.0,0.0,10
229.0,0,54.34045333,9.747221667,False,5.599999905,23,1398302895,0.0,0.0,10
230.0,0,54.34012333,9.746551667,False,5.5,23,1398302915,-0.099999905,1.0,20
230.0,0,54.33978,9.745891667,False,5.400000095,23,1398302936,-0.099999905,0.0,21
230.1000061,0,54.33945833,9.745225,False,5.300000191,23,1398302954,-0.099999904,0.1000061,18
229.1000061,0,54.33911167,9.744551667,False,5.199999809,23,1398302975,-0.100000382,-1.0,21
228.0,0,54.3389477,9.744278935,True,5.099999905,23,1398302985,-0.099999904,-1.1000061,10
228.0,0,54.33878373,9.744006204,True,5.099999905,23,1398302995,0.0,0.0,10
228.0,0,54.33861977,9.743733473,True,5.099999905,23,1398303005,0.0,0.0,10
228.0,0,54.33861167,9.74372,False,5.099999905,23,1398303006,0.0,0.0,1
229.1000061,0,54.33846937,9.743430364,True,5.0,23,1398303016,-0.099999905,1.1000061,10
229.1000061,0,54.33832708,9.743140729,True,5.0,23,1398303026,0.0,0.0,10
229.1000061,0,54.33818478,9.742851093,True,5.0,23,1398303036,0.0,0.0,10
229.1000061,0,54.33804249,9.742561458,True,5.0,23,1398303046,0.0,0.0,10
229.1000061,0,54.3379002,9.742271822,True,5.0,23,1398303056,0.0,0.0,10
229.1000061,0,54.3377579,9.741982186,True,5.0,23,1398303066,0.0,0.0,10
229.1000061,0,54.337625,9.741711667,False,5.0,23,1398303075,0.0,0.0,9
229.3000031,0,54.33728333,9.741048333,False,4.800000191,23,1398303095,-0.199999809,0.199997,20
228.1999969,0,54.33716069,9.740798822,True,4.199999809,23,1398303105,-0.600000382,-1.1000062,10
228.1999969,0,54.33703804,9.740549311,True,4.199999809,23,1398303115,0.0,0.0,10
228.1999969,0,54.33691539,9.7402998,True,4.199999809,23,1398303125,0.0,0.0,10
228.1999969,0,54.33679833,9.740061667,False,4.199999809,23,1398303135,0.0,0.0,10
0.0,2,56.69299833,8.237768333,False,6.5,23,1398303285,2.300000191,-228.1999969,150
15.80000019,2,56.694605,8.238233333,False,6.0,23,1398303343,-0.5,15.80000019,58
228.1000061,3,54.33201729,9.730892947,True,6.699999809,23,1398303406,0.699999809,212.30000591,63
225.3000031,0,54.34461667,9.75617,False,9.300000191,24,1398302823,0.0,0.0,0
226.6999969,0,54.34427333,9.755588333,False,9.300000191,24,1398302835,0.0,1.3999938,12
226.3999939,0,54.34370667,9.754576667,False,9.0,24,1398302854,-0.300000191,-0.300003,19
228.0,0,54.34343333,9.754056667,False,8.800000191,24,1398302864,-0.199999809,1.6000061,10
227.6000061,0,54.3429,9.753053333,False,8.399999619,24,1398302883,-0.400000572,-0.3999939,19
227.5,0,54.342625,9.752536667,False,8.199999809,24,1398302895,-0.19999981,-0.1000061,12
228.3000031,0,54.34213667,9.751616667,False,7.900000095,24,1398302914,-0.299999714,0.8000031,19
227.6000061,0,54.341645,9.750678333,False,7.699999809,24,1398302933,-0.200000286,-0.699997,19
227.3000031,0,54.34118833,9.749793333,False,7.5,24,1398302954,-0.199999809,-0.300003,21
227.6000061,0,54.34095333,9.749343333,False,7.5,24,1398302964,0.0,0.300003,10
228.1000061,0,54.34020167,9.747966667,False,8.0,24,1398302993,0.5,0.5,29
228.0,0,54.33972,9.747006667,False,8.300000191,24,1398303014,0.300000191,-0.1000061,21
228.8999939,0,54.339445,9.746496667,False,8.399999619,24,1398303024,0.099999428,0.8999939,10
229.1999969,0,54.33866167,9.744993333,False,8.600000381,24,1398303053,0.200000762,0.300003,29
228.8999939,0,54.338125,9.743926667,False,8.899999619,24,1398303074,0.299999238,-0.300003,21
228.8999939,0,54.33784167,9.743391667,False,9.0,24,1398303084,0.100000381,0.0,10
231.1000061,0,54.33704833,9.741741667,False,9.199999809,24,1398303113,0.199999809,2.2000122,29
230.3999939,0,54.33674667,9.741118333,False,9.199999809,24,1398303124,0.0,-0.7000122,11
227.5,0,54.33594,9.739515,False,8.899999619,24,1398303154,-0.30000019,-2.8999939,30
231.0,0,54.33645667,9.739216667,False,4.0,24,1398303164,-4.899999619,3.5,10
228.3999939,0,54.33538167,9.738493333,False,8.699999809,24,1398303174,4.699999809,-2.6000061,10
229.6999969,0,54.33509167,9.737918333,False,8.699999809,24,1398303184,0.0,1.300003,10
230.1999969,0,54.33613833,9.738745,False,4.599999905,24,1398303186,-4.099999904,0.5,2
232.5,0,54.33459,9.736826667,False,8.699999809,24,1398303204,4.099999904,2.3000031,18
229.0,0,54.33562833,9.737885,False,5.0,24,1398303215,-3.699999809,-3.5,11
232.8000031,0,54.334105,9.735791667,False,8.899999619,24,1398303223,3.899999619,3.8000031,8
229.0,0,54.33545955,9.737556256,True,5.300000191,24,1398303225,-3.599999428,-3.8000031,2
229.0,0,54.33529076,9.737227512,True,5.300000191,24,1398303235,0.0,0.0,10
232.8999939,0,54.33358667,9.734578333,False,9.0,24,1398303244,3.699999809,3.8999939,9
229.0,0,54.33512198,9.736898768,True,5.300000191,24,1398303245,-3.699999809,-3.8999939,1
229.0,0,54.33511833,9.736891667,False,5.300000191,24,1398303246,0.0,0.0,1
228.0,0,54.33495134,9.73651985,True,6.099999905,24,1398303256,0.799999714,-1.0,10
228.0,0,54.33478435,9.736148033,True,6.099999905,24,1398303266,0.0,0.0,10
232.6999969,0,54.33282667,9.732906667,False,9.199999809,24,1398303274,3.099999904,4.6999969,8
228.0,0,54.33461735,9.735776216,True,6.099999905,24,1398303276,-3.099999904,-4.6999969,2
228.0,0,54.33445036,9.735404399,True,6.099999905,24,1398303286,0.0,0.0,10
233.5,0,54.33235167,9.731768333,False,9.399999619,24,1398303292,3.299999714,5.5,6
228.0,0,54.33430167,9.735073333,False,6.099999905,24,1398303295,-3.299999714,-5.5,3
232.6000061,0,54.33202333,9.73104,False,9.5,24,1398303304,3.400000095,4.6000061,9
229.0,0,54.33413118,9.734734562,True,6.300000191,24,1398303305,-3.199999809,-3.6000061,1
229.0,0,54.3339607,9.734395791,True,6.300000191,24,1398303315,0.0,0.0,10
232.5,0,54.33147667,9.729846667,False,9.600000381,24,1398303324,3.30000019,3.5,9
229.0,0,54.33379022,9.73405702,True,6.300000191,24,1398303325,-3.30000019,-3.5,1
229.0,0,54.33378333,9.734043333,False,6.300000191,24,1398303325,0.0,0.0,0
229.0,0,54.33346667,9.733578333,False,6.400000095,24,1398303336,0.099999904,0.0,11
229.0,0,54.33328167,9.733213333,False,6.5,24,1398303346,0.099999905,0.0,10
230.8000031,0,54.33072833,9.728171667,False,9.5,24,1398303352,3.0,1.8000031,6
231.3000031,0,54.33012667,9.726933333,False,9.300000191,24,1398303374,-0.199999809,0.5,22
228.1000061,0,54.33263833,9.73208,False,6.699999809,24,1398303374,-2.600000382,-3.199997,0
230.8000031,0,54.32983,9.7263,False,9.100000381,24,1398303384,2.400000572,2.699997,10
230.8000031,3,54.3292712,9.725125044,True,9.100000381,24,1398303406,0.0,0.0,22
229.0,0,54.34077653,9.74786345,True,5.599999905,25,1398302875,0.0,0.0,0
229.0,0,54.3406075,9.747527807,True,5.599999905,25,1398302885,0.0,0.0,10
229.0,0,54.34045333,9.747221667,False,5.599999905,25,1398302895,0.0,0.0,10
230.0,0,54.34012333,9.746551667,False,5.5,25,1398302915,-0.099999905,1.0,20
230.0,0,54.33978,9.745891667,False,5.400000095,25,1398302936,-0.099999905,0.0,21
230.1000061,0,54.33945833,9.745225,False,5.300000191,25,1398302954,-0.099999904,0.1000061,18
229.1000061,0,54.33911167,9.744551667,False,5.199999809,25,1398302975,-0.100000382,-1.0,21
228.0,0,54.3389477,9.744278935,True,5.099999905,25,1398302985,-0.099999904,-1.1000061,10
228.0,0,54.33878373,9.744006204,True,5.099999905,25,1398302995,0.0,0.0,10
228.0,0,54.33861977,9.743733473,True,5.099999905,25,1398303005,0.0,0.0,10
228.0,0,54.33861167,9.74372,False,5.099999905,25,1398303006,0.0,0.0,1
229.1000061,0,54.33846937,9.743430364,True,5.0,25,1398303016,-0.099999905,1.1000061,10
229.1000061,0,54.33832708,9.743140729,True,5.0,25,1398303026,0.0,0.0,10
229.1000061,0,54.33818478,9.742851093,True,5.0,25,1398303036,0.0,0.0,10
229.1000061,0,54.33804249,9.742561458,True,5.0,25,1398303046,0.0,0.0,10
229.1000061,0,54.3379002,9.742271822,True,5.0,25,1398303056,0.0,0.0,10
229.1000061,0,54.3377579,9.741982186,True,5.0,25,1398303066,0.0,0.0,10
229.1000061,0,54.337625,9.741711667,False,5.0,25,1398303075,0.0,0.0,9
229.3000031,0,54.33728333,9.741048333,False,4.800000191,25,1398303095,-0.199999809,0.199997,20
228.1999969,0,54.33716069,9.740798822,True,4.199999809,25,1398303105,-0.600000382,-1.1000062,10
228.1999969,0,54.33703804,9.740549311,True,4.199999809,25,1398303115,0.0,0.0,10
228.1999969,0,54.33691539,9.7402998,True,4.199999809,25,1398303125,0.0,0.0,10
228.1999969,0,54.33679833,9.740061667,False,4.199999809,25,1398303135,0.0,0.0,10
231.0,0,54.33645667,9.739216667,False,4.0,25,1398303164,-0.199999809,2.8000031,29
230.1999969,0,54.33613833,9.738745,False,4.599999905,25,1398303186,0.599999905,-0.8000031,22
229.0,0,54.33562833,9.737885,False,5.0,25,1398303215,0.400000095,-1.1999969,29
229.0,0,54.33545955,9.737556256,True,5.300000191,25,1398303225,0.300000191,0.0,10
229.0,0,54.33529076,9.737227512,True,5.300000191,25,1398303235,0.0,0.0,10
229.0,0,54.33512198,9.736898768,True,5.300000191,25,1398303245,0.0,0.0,10
229.0,0,54.33511833,9.736891667,False,5.300000191,25,1398303246,0.0,0.0,1
228.0,0,54.33495134,9.73651985,True,6.099999905,25,1398303256,0.799999714,-1.0,10
228.0,0,54.33478435,9.736148033,True,6.099999905,25,1398303266,0.0,0.0,10
125.1999969,3,55.08720167,8.570035,False,1.700000048,25,1398303440,-4.399999857,-102.8000031,174
70.40000153,3,56.69622,8.241305,False,3.700000048,25,1398303453,2.0,-54.79999537,13
229.6999969,3,54.33051835,9.727848141,True,7.300000191,25,1398303472,3.600000143,159.29999537,19
7.400000095,0,54.157915,12.102085,False,6.400000095,26,1398302991,0.0,0.0,0
7.199999809,0,54.15850667,12.102205,False,6.599999905,26,1398303012,0.19999981,-0.200000286,21
7.599999905,0,54.15912833,12.10234333,False,6.800000191,26,1398303033,0.200000286,0.400000096,21
7.800000191,0,54.15972333,12.102475,False,6.900000095,26,1398303051,0.099999904,0.200000286,18
7.699999809,0,54.16040167,12.10263167,False,7.099999905,26,1398303072,0.19999981,-0.100000382,21
7.400000095,0,54.16108667,12.10278333,False,7.199999809,26,1398303093,0.099999904,-0.299999714,21
6.0,0,54.16171833,12.10291333,False,7.300000191,26,1398303111,0.100000382,-1.400000095,18
0.200000003,0,54.16238333,12.102975,False,7.300000191,26,1398303132,0.0,-5.799999997,21
354.8999939,0,54.16304333,12.10291333,False,7.300000191,26,1398303152,0.0,354.699993897,20
352.2999878,0,54.16357,12.10281,False,7.099999905,26,1398303168,-0.200000286,-2.6000061,16
350.8999939,0,54.16389833,12.10273333,False,7.199999809,26,1398303179,0.099999904,-1.3999939,11
347.2999878,0,54.16435667,12.10258833,False,7.199999809,26,1398303192,0.0,-3.6000061,13
344.6000061,0,54.16499,12.102305,False,7.099999905,26,1398303212,-0.099999904,-2.6999817,20
342.7999878,0,54.16562,12.101985,False,7.199999809,26,1398303232,0.099999904,-1.8000183,20
341.8999939,0,54.16624833,12.10163667,False,7.199999809,26,1398303251,0.0,-0.8999939,19
341.2000122,0,54.166565,12.10145167,False,7.300000191,26,1398303261,0.100000382,-0.6999817,10
341.2000122,0,54.16688167,12.10126167,False,7.199999809,26,1398303272,-0.100000382,0.0,11
339.2000122,0,54.16754833,12.10085667,False,7.300000191,26,1398303293,0.100000382,-2.0,21
340.0,0,54.168125,12.100495,False,7.400000095,26,1398303311,0.099999904,0.7999878,18
339.2000122,0,54.16847833,12.10027,False,7.400000095,26,1398303322,0.0,-0.7999878,11
339.0,0,54.16879667,12.10006167,False,7.400000095,26,1398303332,0.0,-0.2000122,10
338.5,0,54.16944167,12.09964333,False,7.5,26,1398303353,0.099999905,-0.5,21
338.7000122,0,54.17005333,12.09923833,False,7.5,26,1398303371,0.0,0.2000122,18
339.2999878,0,54.17041,12.09900833,False,7.599999905,26,1398303382,0.099999905,0.5999756,11
340.0,0,54.17073167,12.0988,False,7.5,26,1398303392,-0.099999905,0.7000122,10
340.1000061,0,54.17141333,12.09837667,False,7.5,26,1398303413,0.0,0.1000061,21
216.3000031,3,54.55150667,11.68003333,False,10.60000038,26,1398303507,3.10000038,-123.800003,94
261.6000061,2,55.05493667,8.51042,False,21.10000038,26,1398303554,10.5,45.300003,47
261.6000061,3,55.05493667,8.51042,False,21.10000038,26,1398303554,0.0,0.0,0
128.1999969,3,54.55087,11.68007333,False,1.0,26,1398303557,-20.10000038,-133.4000092,3
264.1000061,2,55.05474167,8.507533333,False,21.29999924,26,1398303571,20.29999924,135.9000092,14
264.1000061,2,55.05474167,8.507533333,False,21.29999924,26,1398303571,0.0,0.0,0
270.1000061,2,55.054745,8.505826667,False,21.29999924,26,1398303581,0.0,6.0,10
270.1000061,2,55.054745,8.505826667,False,21.29999924,26,1398303581,0.0,0.0,0
340.5,3,54.17652833,12.0953,False,5.900000095,26,1398303592,-15.399999145,70.3999939,11
7.199999809,0,54.15850667,12.102205,False,6.599999905,27,1398303012,0.0,0.0,0
7.599999905,0,54.15912833,12.10234333,False,6.800000191,27,1398303033,0.200000286,0.400000096,21
7.800000191,0,54.15972333,12.102475,False,6.900000095,27,1398303051,0.099999904,0.200000286,18
7.699999809,0,54.16040167,12.10263167,False,7.099999905,27,1398303072,0.19999981,-0.100000382,21
7.400000095,0,54.16108667,12.10278333,False,7.199999809,27,1398303093,0.099999904,-0.299999714,21
6.0,0,54.16171833,12.10291333,False,7.300000191,27,1398303111,0.100000382,-1.400000095,18
0.200000003,0,54.16238333,12.102975,False,7.300000191,27,1398303132,0.0,-5.799999997,21
354.8999939,0,54.16304333,12.10291333,False,7.300000191,27,1398303152,0.0,354.699993897,20
352.2999878,0,54.16357,12.10281,False,7.099999905,27,1398303168,-0.200000286,-2.6000061,16
350.8999939,0,54.16389833,12.10273333,False,7.199999809,27,1398303179,0.099999904,-1.3999939,11
347.2999878,0,54.16435667,12.10258833,False,7.199999809,27,1398303192,0.0,-3.6000061,13
344.6000061,0,54.16499,12.102305,False,7.099999905,27,1398303212,-0.099999904,-2.6999817,20
342.7999878,0,54.16562,12.101985,False,7.199999809,27,1398303232,0.099999904,-1.8000183,20
341.8999939,0,54.16624833,12.10163667,False,7.199999809,27,1398303251,0.0,-0.8999939,19
341.2000122,0,54.166565,12.10145167,False,7.300000191,27,1398303261,0.100000382,-0.6999817,10
341.2000122,0,54.16688167,12.10126167,False,7.199999809,27,1398303272,-0.100000382,0.0,11
339.2000122,0,54.16754833,12.10085667,False,7.300000191,27,1398303293,0.100000382,-2.0,21
340.0,0,54.168125,12.100495,False,7.400000095,27,1398303311,0.099999904,0.7999878,18
339.2000122,0,54.16847833,12.10027,False,7.400000095,27,1398303322,0.0,-0.7999878,11
339.0,0,54.16879667,12.10006167,False,7.400000095,27,1398303332,0.0,-0.2000122,10
338.5,0,54.16944167,12.09964333,False,7.5,27,1398303353,0.099999905,-0.5,21
338.7000122,0,54.17005333,12.09923833,False,7.5,27,1398303371,0.0,0.2000122,18
339.2999878,0,54.17041,12.09900833,False,7.599999905,27,1398303382,0.099999905,0.5999756,11
340.0,0,54.17073167,12.0988,False,7.5,27,1398303392,-0.099999905,0.7000122,10
340.1000061,0,54.17141333,12.09837667,False,7.5,27,1398303413,0.0,0.1000061,21
340.1000061,0,54.17199167,12.09802333,False,7.300000191,27,1398303431,-0.199999809,0.0,18
340.0,0,54.17233667,12.09780833,False,7.199999809,27,1398303442,-0.100000382,-0.1000061,11
340.0,0,54.172645,12.097615,False,7.0,27,1398303452,-0.199999809,0.0,10
